,level_0,Unnamed: 0,index,uid,date,time,secchi,lat,lon,Provider,blue,green,red,pan,nir,swir16,swir22,Image_name,predicted
488,488,488,1786,Daniel_36199_BWB.BWB-PATMH-08,25/08/21,09:03:00,0.7,39.23534,-76.55595,CHESEAPEK_BAY,0.003788472,0.00796276,0.005447551,0.007111308,0.002764651,0.000640839,-0.000423024,LE07_L1TP_015033_20210825_20210920_01_T1,1.2052277326583862
489,489,489,1787,Daniel_81902_RET5.1A,27/03/01,10:55:00,0.4,37.3123,-76.87672,CHESEAPEK_BAY,0.006599961,0.014089265,0.012133647,0.011808985,0.00579753,0.002213233,0.001912308,LE07_L1TP_015034_20010327_20160930_01_T1,0.5621627569198608
490,490,490,1789,Daniel_24249_CB4.2W,13/08/02,10:46:00,1.2,38.64354,-76.50217,CHESEAPEK_BAY,0.014783251,0.014432935,0.009529082,0.012302755,0.008916357,0.001522105,0.000936311,LE07_L1TP_014033_20020814_20160928_01_T1,1.8196887969970703
491,491,491,1800,Daniel_16165_CB5.1W,08/02/01,08:17:00,2.4,38.32522,-76.37574,CHESEAPEK_BAY,0.008214722,0.011892164,0.007500711,0.010134701,0.006662363,0.005771243,0.004128102,LE07_L1TP_015033_20010207_20161001_01_T1,1.9856295585632324
492,492,492,1801,Daniel_103485_EE1.1,17/07/18,09:40:00,0.8,38.88,-76.2515,EOTB,0.0070719,0.009978473,0.005960957,0.007919727,0.004880099,0.000486658,0.000730308,LE07_L1TP_015033_20180716_20180811_01_T1,2.4101781845092773
493,493,493,1805,Daniel_61358_CB5.4,13/05/09,09:17:00,1.6,37.80013,-76.17466,CHESEAPEK_BAY,0.00974799,0.011041813,0.007044713,0.008616467,0.004655242,0.001943062,0.001769011,LE07_L1TP_014034_20090513_20160917_01_T1,3.1361963748931885
494,494,494,1807,Daniel_41106_LE1.1,10/08/06,10:37:00,0.9,38.42535,-76.60176,CHESEAPEK_BAY,0.005430831,0.007311348,0.004986661,0.006195169,0.004121317,-0.000400887,-0.000226237,LE07_L1TP_014033_20060809_20160923_01_T1,2.7507686614990234
495,495,495,1814,Daniel_117713_CB3.2,19/06/02,06:58:00,0.7,39.16369,-76.30631,EOTB,0.014449953,0.01778209,0.012966532,0.012447452,0.006280742,0.001199882,0.000995868,LE07_L1TP_015033_20020618_20160929_01_T1,0.5563663244247437
496,496,496,1815,Daniel_27967_CB3.2,06/06/12,08:39:00,0.6,39.16369,-76.30631,CHESEAPEK_BAY,0.004381846,0.008474403,0.00543638,0.006034432,0.001629515,0.000267496,0.000259573,LE07_L1TP_014033_20120606_20160911_01_T1,1.597459077835083
497,497,497,1819,Daniel_2156_WIDNR_WQX-133122,10/11/20,10:45:00,0.89,42.964161,-89.244175,WQP,0.002734542,0.008092486,0.00512127,0.007058282,0.003895297,0.001217599,0.000460911,LE07_L1TP_024030_20201109_20201205_01_T1,0.24053990840911865
498,498,498,1824,Daniel_63663_CB7.4,12/08/13,09:34:00,2.1,36.9957,-76.02048,CHESEAPEK_BAY,0.017159984,0.017171988,0.012205391,0.01392966,0.007842152,0.002414331,0.001814161,LE07_L1TP_014034_20130812_20160907_01_T1,0.7421504855155945
499,499,499,1825,Daniel_114605_EE3.0,30/09/08,13:20:00,0.7,38.28093,-76.01033,EOTB,0.007191322,0.011696979,0.008893601,0.008488819,0.003647858,5.6e-05,-2.39e-05,LE07_L1TP_014033_20081001_20160918_01_T1,1.1389853954315186
500,500,500,1831,Daniel_125785_NOR00019,20/08/13,22:00:00,5.6,60.66698,11.08345,BAFG,0.005301725,0.006764161,0.005597585,0.008646186,0.007157397,0.002285736,0.002675089,LE07_L1TP_198017_20130821_20161122_01_T1,2.719510555267334
501,501,501,1837,Daniel_27050_CB3.3C,08/08/00,15:03:00,0.7,38.99596,-76.35967,CHESEAPEK_BAY,0.004903206,0.006998199,0.005912275,0.008109687,0.004404421,0.001632691,0.001442119,LE07_L1TP_014033_20000808_20161001_01_T1,1.7897205352783203
502,502,502,1841,Daniel_28101_CB5.1W,07/03/11,09:42:00,0.8,38.32522,-76.37574,CHESEAPEK_BAY,0.007364697,0.010978001,0.008110075,0.009149353,0.006023501,0.004804941,0.00429966,LE07_L1TP_015033_20110307_20160913_01_T1,1.7520813941955566
503,503,503,1846,Daniel_16668_CB3.2,16/12/15,08:50:00,1.1,39.16369,-76.30631,CHESEAPEK_BAY,0.006320067,0.008033126,0.006391257,0.006956508,0.002460262,0.001888516,0.000930792,LE07_L1TP_015033_20151215_20160903_01_T1,2.993100643157959
504,504,504,1849,Daniel_102386_RET1.1,05/09/13,11:30:00,0.6,38.4909,-76.66429,EOTB,0.005579677,0.011240782,0.009364964,0.009439373,0.005400152,0.000924444,0.001267584,LE07_L1TP_015033_20130904_20160907_01_T1,0.6746937036514282
505,505,505,1853,Daniel_117899_CB3.2,23/05/07,08:52:00,0.7,39.16369,-76.30631,EOTB,0.009309447,0.013179687,0.009725211,0.01119191,0.006784166,0.002409813,0.001659428,LE07_L1TP_014033_20070524_20160924_01_T1,1.6496877670288086
506,506,506,1855,Daniel_64156_CB5.5,10/07/07,08:00:00,1.1,37.6918,-76.18967,CHESEAPEK_BAY,0.005602876,0.009275612,0.005608652,0.007598193,0.004405449,0.003266255,0.00315192,LE07_L1TP_014034_20070711_20160922_01_T1,2.1760544776916504
507,507,507,1859,Daniel_94219_CB5.1,07/11/07,10:55:00,1.7,38.3187,-76.29215,EOTB,0.010938453,0.012318222,0.008115619,0.009730848,0.004642442,0.002452888,0.002995554,LE07_L1TP_015033_20071107_20160919_01_T1,2.5893421173095703
508,508,508,1861,Daniel_67054_LE3.1,13/03/19,11:25:00,0.4,37.75925,-76.61592,CHESEAPEK_BAY,0.013074188,0.024840185,0.019298011,,0.005527605,0.001317795,0.000435191,LE07_L1TP_015034_20190313_20190408_01_T1,0.25678080320358276
509,509,509,1864,Daniel_61527_CB7.1,19/11/20,09:47:00,1.7,37.68346,-75.98966,CHESEAPEK_BAY,0.007028632,0.009021875,0.004366067,0.006235941,0.001271796,0.000719463,0.001019847,LE07_L1TP_014034_20201119_20201215_01_T1,2.865980625152588
510,510,510,1879,Daniel_101120_LE1.3,13/09/07,09:57:00,1.2,38.3398,-76.4849,EOTB,0.005070346,0.006485269,0.003964258,0.006347444,0.00431188,0.000906158,0.000938781,LE07_L1TP_014033_20070913_20160919_01_T1,3.30267071723938
511,511,511,1881,Daniel_44620_TF2.3,06/02/12,12:25:00,0.5,38.6082,-77.1739,CHESEAPEK_BAY,0.007966454,0.017468406,0.013743802,0.01096371,0.001945819,-0.001514222,0.000283544,LE07_L1TP_015033_20120206_20160912_01_T1,0.30343782901763916
512,512,512,1899,Daniel_76906_EE3.0,11/06/08,09:07:00,0.6,38.28093,-76.01033,CHESEAPEK_BAY,0.010201239,0.014700437,0.01285206,0.012304886,0.006792576,0.002807466,0.00445927,LE07_L1TP_014033_20080611_20160918_01_T1,0.9596892595291138
513,513,513,1901,Daniel_90630_CB4.2W,15/04/08,11:06:00,0.9,38.64354,-76.50217,EOTB,0.004435254,0.010448758,0.007176865,0.008057036,0.003611623,0.003040784,0.004151749,LE07_L1TP_015033_20080415_20160919_01_T1,0.794714093208313
514,514,514,1906,Daniel_23345_CB3.1,08/08/12,09:21:00,0.8,39.2495,-76.2405,CHESEAPEK_BAY,0.007383364,0.010000887,0.006812145,0.007710131,0.002641494,-0.000953517,-6.89e-05,LE07_L1TP_014033_20120809_20160910_01_T1,2.627291679382324
515,515,515,1913,Daniel_38297_SRA.RBE,25/08/21,08:41:00,1.15,39.0582,-76.5481,CHESEAPEK_BAY,0.003555449,0.006472827,0.003469273,0.006338651,0.004708792,-0.00181969,-0.001054764,LE07_L1TP_015033_20210825_20210920_01_T1,3.0833282470703125
516,516,516,1914,Daniel_26733_CB5.1W,12/09/16,08:49:00,1.4,38.32522,-76.37574,CHESEAPEK_BAY,0.000383538,0.003747372,0.002313868,0.003215781,0.002082349,0.00039558,0.000143447,LE07_L1TP_015033_20160912_20161008_01_T1,0.3106808662414551
517,517,517,1916,Daniel_85101_LE5.4,03/11/11,07:50:00,2.2,36.95486,-76.39275,CHESEAPEK_BAY,0.004951047,0.008162928,0.003505982,0.005760708,0.001228487,0.000337818,-0.000411501,LE07_L1TP_015034_20111102_20160912_01_T1,3.547100067138672
518,518,518,1922,Daniel_24637_CB3.3W,10/07/18,14:33:00,0.6,39.00462,-76.3881,CHESEAPEK_BAY,0.004010328,0.00921626,0.006164699,0.006880423,0.002192664,-0.00021328,0.000345327,LE07_L1TP_014033_20180709_20180804_01_T1,0.9229317903518677
519,519,519,1924,Daniel_47302_TF2.2,09/08/21,09:37:00,0.6,38.69067,-77.11111,CHESEAPEK_BAY,0.006715091,0.011844588,0.007182271,0.011083701,0.006659573,-0.002539005,-0.002684576,LE07_L1TP_015033_20210809_20210905_01_T1,1.6866947412490845
520,520,520,1926,Daniel_42110_LE1.3,15/12/04,09:23:00,1.4,38.3398,-76.4849,CHESEAPEK_BAY,0.004024279,0.008411111,0.003068034,,0.003065051,-8.43e-06,-0.000435,LE07_L1TP_015033_20041216_20160925_01_T1,2.4998748302459717
521,521,521,1929,Daniel_50877_RET2.1,17/07/07,08:53:00,0.4,38.4035,-77.2691,CHESEAPEK_BAY,0.007076473,0.014049518,0.008439852,0.010665063,0.005157015,-0.000856409,-0.000717217,LE07_L1TP_015033_20070718_20160922_01_T1,1.0002676248550415
522,522,522,1931,Daniel_37296_WT6.1,19/09/13,08:41:00,0.8,39.07851,-76.51005,CHESEAPEK_BAY,0.003105813,0.005973452,0.004344849,0.005407493,0.003176376,0.000113986,-5.1e-05,LE07_L1TP_015033_20130920_20160907_01_T1,1.6112921237945557
523,523,523,1935,Daniel_96906_EE2.1,11/09/01,10:29:00,1.6,38.6549,-76.2643,EOTB,0.003555398,0.005688116,0.002505607,0.004054023,0.001310644,0.000160901,0.000495976,LE07_L1TP_014033_20010912_20160930_01_T1,3.9157023429870605
524,524,524,1937,Daniel_121721_JPN00020,08/12/15,08:30:00,2.2,35.04111111,135.8961111,BAFG,0.005008898,0.009530226,0.004603489,0.006164688,0.002275338,0.000540031,-0.00038409,LE07_L1TP_110036_20151209_20161016_01_T1,2.695544719696045
525,525,525,1943,Daniel_15445_CB4.2C,13/12/11,10:52:00,1.4,38.64618,-76.42127,CHESEAPEK_BAY,0.009449083,0.014056242,0.00700307,0.008359811,0.001934334,0.000510776,0.000966953,LE07_L1TP_014033_20111213_20160912_01_T1,2.1132431030273438
526,526,526,1945,Daniel_48907_XDB4877,23/09/08,08:35:00,0.7,38.4142,-77.0391,CHESEAPEK_BAY,0.013224566,0.018250411,0.013074378,0.01308851,0.006197527,0.000192561,0.000372112,LE07_L1TP_015033_20080922_20160918_01_T1,0.5565057992935181
527,527,527,1946,Daniel_13742_4.73E+14,19/10/99,10:10:00,9.0,47.51490506,-116.8360166,NWIS,0.003885653,0.005776224,0.004003178,0.006439714,0.004968515,0.002748143,0.00194184,LE07_L1TP_043027_19991020_20161002_01_T1,2.5769996643066406
528,528,528,1947,Daniel_116962_CB3.1,15/11/01,08:08:00,1.0,39.2495,-76.2405,EOTB,0.009103829,0.01281815,0.009312652,0.010125089,0.002332881,0.000546057,0.000224693,LE07_L1TP_014033_20011115_20160929_01_T1,1.813252329826355
529,529,529,1950,Daniel_90653_CB4.2W,21/07/20,10:26:00,1.1,38.64354,-76.50217,EOTB,0.007641596,0.011122215,0.009566016,0.011610867,0.008313804,0.006068283,0.00486336,LE07_L1TP_015033_20200721_20200816_01_T1,1.5409387350082397
530,530,530,1952,Daniel_59402_CB6.4,13/12/11,15:08:00,1.7,37.23653,-76.20799,CHESEAPEK_BAY,0.009311085,0.010981914,0.006949283,0.006755429,0.003009167,0.00093939,0.001187952,LE07_L1TP_014034_20111213_20160912_01_T1,3.1003577709198
531,531,531,1962,Daniel_84397_TF5.5,08/01/13,12:40:00,0.6,37.31265,-77.23283,CHESEAPEK_BAY,0.008174404,0.015380708,0.015023913,0.012403168,0.00432062,-0.00058327,0.00016204,LE07_L1TP_015034_20130107_20160909_01_T1,0.6275631785392761
532,532,532,1967,Daniel_29041_XKH0375,21/08/08,09:00:00,0.6,39.5053,-76.0414,CHESEAPEK_BAY,0.003428676,0.006456914,0.004083324,0.006328355,0.004253727,4.35e-05,4.27e-06,LE07_L1TP_015032_20080821_20160918_01_T1,2.0241243839263916
533,533,533,1969,Daniel_73275_WE4.2,15/12/15,10:50:00,2.2,37.24181,-76.38634,CHESEAPEK_BAY,0.002785309,0.005780188,0.002456709,0.004698622,0.000334299,0.000782406,-0.000340333,LE07_L1TP_015034_20151215_20160902_01_T1,2.996335506439209
534,534,534,1970,Daniel_65928_WE4.1,15/08/02,12:14:00,0.7,37.31181,-76.34634,CHESEAPEK_BAY,0.018300697,0.022215886,0.014778589,0.015098167,0.006534605,0.001933667,0.001037157,LE07_L1TP_014034_20020814_20160929_01_T1,0.5947180986404419
535,535,535,1973,Daniel_81913_RET5.2,03/11/11,09:45:00,0.5,37.20294,-76.78219,CHESEAPEK_BAY,0.010616783,0.020510934,0.021673303,0.016151056,0.006741593,-0.000326115,0.000218133,LE07_L1TP_015034_20111102_20160912_01_T1,0.38726216554641724
536,536,536,1978,Daniel_50648_LE2.2,15/06/09,10:33:00,1.2,38.1576,-76.598,CHESEAPEK_BAY,0.01441673,0.017353822,0.0121727,0.013535471,0.008829375,0.003758837,0.003122088,LE07_L1GT_014034_20090614_20160917_01_T2,0.6063053607940674
537,537,537,1986,Daniel_17155_LE1.4,01/04/14,11:00:00,1.8,38.312,-76.42151,CHESEAPEK_BAY,0.004923401,0.008869297,0.005891444,0.006998546,0.004379381,0.002005725,0.001793736,LE07_L1TP_015033_20140331_20160905_01_T1,1.5278379917144775
538,538,538,1989,Daniel_61004_CB5.4,21/09/04,15:11:00,2.0,37.80013,-76.17466,CHESEAPEK_BAY,0.008240758,0.011502301,0.006164445,0.007097519,0.00239314,0.000778408,0.001242224,LE07_L1TP_014034_20040920_20160926_01_T1,2.3143692016601562
539,539,539,1991,Daniel_31611_ET4.2,08/05/07,12:50:00,0.6,38.99233,-76.2151,CHESEAPEK_BAY,0.004662442,0.008115023,0.006036673,0.007531189,0.004284659,0.002413807,0.002412133,LE07_L1TP_014033_20070508_20160922_01_T1,1.369895339012146
540,540,540,1999,Daniel_26896_CB5.2,16/09/08,11:50:00,1.6,38.13705,-76.22787,CHESEAPEK_BAY,0.00528987,0.007448976,0.004042032,0.006085407,0.002615655,0.001860537,0.001433541,LE07_L1TP_014034_20080915_20160918_01_T1,2.806664228439331
541,541,541,2001,Daniel_27577_CB5.1W,05/11/09,08:49:00,2.0,38.32522,-76.37574,CHESEAPEK_BAY,0.005053945,0.0060652,0.003881868,0.006096045,0.003028521,0.000571091,-0.001022038,LE07_L1TP_014033_20091105_20160917_01_T1,3.7968897819519043
542,542,542,2004,Daniel_65080_WE4.1,15/03/02,12:33:00,1.7,37.31181,-76.34634,CHESEAPEK_BAY,0.011654865,0.013684257,0.006821752,0.008496249,0.003018208,0.00092386,0.000470094,LE07_L1TP_015034_20020314_20160929_01_T1,1.9519319534301758
543,543,543,2005,Daniel_42070_LE1.1,07/03/11,11:25:00,0.6,38.42535,-76.60176,CHESEAPEK_BAY,0.006721163,0.011650088,0.00908524,0.009669314,0.005301688,0.003481043,0.003131163,LE07_L1TP_015033_20110307_20160913_01_T1,0.8969509601593018
544,544,544,2006,Daniel_82725_LE5.2,16/12/04,09:20:00,0.5,37.056,-76.59306,CHESEAPEK_BAY,0.010095214,0.021812571,0.019491378,0.014200654,0.003518364,4.91e-05,-0.00084161,LE07_L1TP_015034_20041216_20160925_01_T1,0.32334262132644653
545,545,545,2008,Daniel_14569_4.83E+14,14/05/03,10:20:00,1.7,48.4585247,-92.963206,NWIS,0.001723257,0.004419385,0.003450452,0.004952665,0.003970732,0.001176453,0.001001696,LE07_L1TP_028026_20030515_20160928_01_T1,1.1797349452972412
546,546,546,2016,Daniel_17538_CB3.2,16/07/21,08:28:00,0.6,39.16369,-76.30631,CHESEAPEK_BAY,0.005614697,0.010919543,0.007430594,0.00882042,0.0025176,-0.000875115,-0.000286913,LE07_L1TP_014033_20210717_20210812_01_T1,0.9093084931373596
547,547,547,2017,Daniel_42282_LE1.3,10/02/05,09:50:00,1.2,38.3398,-76.4849,CHESEAPEK_BAY,0.007336039,0.011875799,0.00647806,0.007149057,0.001967749,0.001092602,0.001035107,LE07_L1TP_014033_20050211_20160925_01_T1,2.2872204780578613
548,548,548,2020,Daniel_42775_LE1.3,20/11/03,11:31:00,1.4,38.3398,-76.4849,CHESEAPEK_BAY,0.003528054,0.007100008,0.004033393,0.005504646,0.001153822,0.000510766,-0.000463335,LE07_L1TP_014033_20031121_20160927_01_T1,2.189359188079834
549,549,549,2021,Daniel_53642_CB8.1,09/07/01,07:22:00,1.8,36.99542,-76.16772,CHESEAPEK_BAY,0.010498311,0.013118519,0.00836783,0.009645775,0.005082826,0.003545027,0.003395344,LE07_L1TP_014034_20010710_20160929_01_T1,2.2065305709838867
550,550,550,2023,Daniel_19284_CB4.1C,07/11/07,15:08:00,1.5,38.82593,-76.39945,CHESEAPEK_BAY,0.00477281,0.006837293,0.004296688,0.005864412,0.002028555,0.001217111,0.001746889,LE07_L1TP_015033_20071107_20160919_01_T1,2.6118083000183105
551,551,551,2038,Daniel_72920_LE4.2,11/01/05,08:00:00,0.7,37.29044,-76.57811,CHESEAPEK_BAY,0.006942109,0.012065191,0.007510004,0.008487559,0.002285153,0.00014137,-0.000686944,LE07_L1TP_014034_20050110_20160925_01_T1,1.4879090785980225
552,552,552,2039,Daniel_40178_EE2.2,04/04/01,10:59:00,1.8,38.52609,-76.30408,CHESEAPEK_BAY,0.005508349,0.006405558,0.003294045,0.004619008,0.001005079,0.000174801,0.000506926,LE07_L1TP_014033_20010405_20161001_01_T1,3.5518875122070312
553,553,553,2044,Daniel_95579_CB5.2,15/10/07,11:16:00,1.6,38.13705,-76.22787,EOTB,0.005634622,0.006979611,0.005002092,0.007026616,0.002771918,0.001867651,0.001487189,LE07_L1TP_014034_20071015_20160919_01_T1,3.460751533508301
554,554,554,2045,Daniel_31443_XHG0859,21/07/05,07:36:00,0.9,39.0139,-76.2349,CHESEAPEK_BAY,0.01155568,0.012936833,0.009734314,0.01065611,0.005911886,0.000760822,0.000275302,LE07_L1TP_014033_20050721_20160924_01_T1,2.196152448654175
555,555,555,2058,Daniel_77203_EE3.2,21/10/09,11:02:00,1.9,37.98139,-75.92423,CHESEAPEK_BAY,0.009487825,0.012580997,0.005756471,0.007391394,0.001523359,0.000412629,-0.000323256,LE07_L1TP_014034_20091020_20160916_01_T1,2.2397608757019043
556,556,556,2063,Daniel_17171_CB5.1,15/10/07,12:36:00,1.6,38.3187,-76.29215,CHESEAPEK_BAY,0.005079871,0.006097897,0.003375995,0.006121584,0.003934868,0.002606427,0.002430074,LE07_L1TP_014033_20071015_20160919_01_T1,3.539419651031494
557,557,557,2069,Daniel_78447_EE3.1,18/04/12,09:36:00,0.6,38.19685,-75.97321,CHESEAPEK_BAY,0.013874597,0.018468997,0.011456551,0.011396525,0.005851161,0.002700251,0.002000636,LE07_L1TP_014033_20120419_20160912_01_T1,1.0714237689971924
558,558,558,2072,Daniel_42806_LE1.3,16/06/21,11:23:00,0.6,38.3398,-76.4849,CHESEAPEK_BAY,0.002583291,0.005189037,0.004003727,0.005530347,0.003403226,-0.000220114,-0.00014824,LE07_L1TP_014033_20210615_20210711_01_T1,1.5140526294708252
559,559,559,2073,Daniel_53069_POT022.86,23/04/08,12:48:00,1.3,38.15212,-76.64825,CHESEAPEK_BAY,0.004404523,0.009416587,0.00534512,0.008044641,0.004538259,0.001470304,0.001255559,LE07_L1TP_014034_20080424_20160918_01_T1,1.8561677932739258
560,560,560,2077,Daniel_51659_RET2.2,13/01/03,09:55:00,0.2,38.3525,-77.2051,CHESEAPEK_BAY,0.014347586,0.028501775,0.033861812,0.024790332,0.012553313,-0.000138498,0.000475885,LE07_L1TP_015033_20030112_20160927_01_T1,0.14832782745361328
561,561,561,2078,Daniel_44278_TF2.2,10/04/00,12:35:00,0.5,38.69067,-77.11111,CHESEAPEK_BAY,0.011937776,0.020462705,0.019664617,0.017722027,0.009886758,0.005360847,0.004607344,LE07_L1TP_015033_20000409_20161002_01_T1,0.4570627212524414
562,562,562,2085,Daniel_29055_CB4.1C,21/07/20,12:47:00,1.1,38.82593,-76.39945,CHESEAPEK_BAY,0.002912748,0.006012116,0.003053236,0.004549673,0.001278961,-0.001509,-0.000831106,LE07_L1TP_015033_20200721_20200816_01_T1,2.690962076187134
563,563,563,2093,Daniel_51425_XBF2099,11/04/18,09:00:00,1.1,38.033,-76.3355,CHESEAPEK_BAY,0.00426632,0.006777506,0.004192336,0.005617168,0.002039788,0.000446884,0.000985173,LE07_L1TP_015033_20180411_20180523_01_T1,2.3780012130737305
564,564,564,2095,Daniel_42017_LE1.3,23/09/02,09:53:00,1.5,38.3398,-76.4849,CHESEAPEK_BAY,0.002675984,0.005790093,0.003437131,0.005096131,0.002754512,0.001503589,0.001176049,LE07_L1TP_015033_20020922_20160928_01_T1,1.9811713695526123
565,565,565,2105,Daniel_9270_4.10E+14,06/12/06,14:25:00,0.65,41.0727178,-112.3341186,NWIS,0.00960192,0.02667912,0.014708919,0.015957033,0.003696514,4.91e-05,0.00089646,LE07_L1TP_038031_20061207_20160923_01_T1,0.4191805422306061
566,566,566,2109,Daniel_116499_CB2.2,11/05/17,10:12:00,0.4,39.34873,-76.17579,EOTB,0.009062655,0.016041933,0.015149684,0.012743615,0.007057319,0.002365182,0.002634345,LE07_L1TP_015033_20170510_20170605_01_T1,0.6114816665649414
567,567,567,2112,Daniel_77249_EE3.0,14/12/11,12:27:00,0.8,38.28093,-76.01033,CHESEAPEK_BAY,0.008442138,0.012025776,0.009959173,0.009439301,0.003063422,0.000402041,-0.000571444,LE07_L1TP_014033_20111213_20160912_01_T1,1.5794780254364014
568,568,568,2114,Daniel_84837_ELD01,25/09/12,10:10:00,1.2,36.86556,-76.32899,CHESEAPEK_BAY,0.01008038,0.014148976,0.009763056,0.011326312,0.006488225,0.001154834,0.00107493,LE07_L1TP_014034_20120926_20160910_01_T1,1.5234192609786987
569,569,569,2116,Daniel_37699_ARF.WestFloatFree,25/08/21,10:20:00,0.8,38.8602,-76.5029,CHESEAPEK_BAY,0.005915733,0.011088204,0.005993216,0.00805797,0.003131076,-0.00123689,-0.000463555,LE07_L1TP_015033_20210825_20210920_01_T1,2.2707858085632324
570,570,570,2125,Daniel_53703_CB7.3,14/12/11,09:45:00,2.2,37.11681,-76.12521,CHESEAPEK_BAY,0.009541735,0.010286119,0.006352827,0.007673341,0.002521833,0.000696703,0.00104061,LE07_L1TP_014034_20111213_20160912_01_T1,3.3980889320373535
571,571,571,2126,Daniel_17823_CB4.1C,10/07/07,13:07:00,0.8,38.82593,-76.39945,CHESEAPEK_BAY,0.005686091,0.008742482,0.006425841,0.008882344,0.004318367,0.002238046,0.001906717,LE07_L1TP_014033_20070711_20160922_01_T1,1.751971960067749
572,572,572,2129,Daniel_35178_WT5.1,23/03/17,13:42:00,0.6,39.21309,-76.52254,CHESEAPEK_BAY,0.007147468,0.014709635,0.00972975,0.008536851,0.001687198,-0.001103227,-0.000559895,LE07_L1TP_015033_20170323_20170418_01_T1,0.6538652181625366
573,573,573,2130,Daniel_47104_TF2.3,13/10/15,10:56:00,0.5,38.6082,-77.1739,CHESEAPEK_BAY,0.006700992,0.013764867,0.012445177,0.010765419,0.003700097,,,LE07_L1TP_015033_20151012_20160905_01_T1,0.5970034599304199
574,574,574,2133,Daniel_38531_ET5.2,04/09/07,10:39:00,0.6,38.5807,-76.0587,CHESEAPEK_BAY,0.008957398,0.013201213,0.010201294,0.0118943,0.006321282,0.002545567,0.00259036,LE07_L1TP_015033_20070904_20160919_01_T1,1.3002246618270874
575,575,575,2134,Daniel_116573_CB2.2,16/07/21,09:39:00,0.5,39.34873,-76.17579,EOTB,0.008125852,0.014066923,0.010372378,0.010486221,0.004269937,-0.000799199,-0.000566784,LE07_L1TP_014033_20210717_20210812_01_T1,0.705422043800354
576,576,576,2137,Daniel_102296_LE1.4,07/11/19,09:12:00,1.8,38.312,-76.42151,EOTB,0.00628802,0.010753933,0.00747703,0.007384108,0.004617646,0.002104367,0.001555227,LE07_L1TP_015033_20191108_20191204_01_T1,1.2057714462280273
577,577,577,2139,Daniel_102039_LE1.4,25/09/03,07:17:00,2.2,38.312,-76.42151,EOTB,0.006359078,0.009318182,0.005847784,0.007475888,0.004005602,0.000773775,0.000353493,LE07_L1TP_015033_20030925_20160928_01_T1,2.2617244720458984
578,578,578,2149,Daniel_105855_ET4.2,02/11/99,12:58:00,1.6,38.99233,-76.2151,EOTB,0.015158796,0.015124524,0.011976314,0.013235541,0.007046383,0.001807001,0.000269337,LE07_L1TP_015033_19991101_20161003_01_T1,1.951967716217041
579,579,579,2151,Daniel_96712_EE2.1,15/12/15,10:58:00,2.1,38.6549,-76.2643,EOTB,0.004164985,0.004886189,0.003565957,0.004873598,0.002190386,0.001015735,0.001260587,LE07_L1TP_015033_20151215_20160903_01_T1,3.4709739685058594
580,580,580,2153,Daniel_89445_CB4.2C,28/04/09,10:58:00,1.4,38.64618,-76.42127,EOTB,0.007377881,0.009362526,0.004819734,0.006470405,0.003153038,0.000803293,0.001195773,LE07_L1TP_014033_20090427_20160917_01_T1,2.8878977298736572
